CompletionTime_us,FlowSize_B,FCT_us
240618,2555687,130036
240797,1265227,92987
240945,2329623,137531
241404,3851974,127727
242073,2138551,133614
242285,2017444,108857
242476,1885582,121145
242486,1628667,95539
242622,1799539,119525
243460,1844458,115804
243550,1315938,105537
243587,1597730,102793
244118,1777870,98374
244119,1565236,102260
245622,2488498,124880
245761,2199142,114857
246077,2267239,125916
246347,1999448,127375
246864,4310869,126804
247082,2033115,124951
247772,1822507,134626
250442,1943940,127238
250780,3545435,150780
251399,1969398,119031
252071,2307192,116444
252643,2595309,137554
252761,2350495,133273
253039,3013080,110013
253250,1976406,135007
253532,2146350,149850
253950,1597058,116367
254085,2303850,127226
254248,1840272,108670
254533,1854832,119562
255239,2606976,134598
255284,2924931,148772
256131,2474496,144551
256145,2999592,130368
256690,1552114,108709
256752,2535056,124578
257517,3161701,151438
258491,4038626,158491
258795,2096638,127905
258860,4039428,158143
259534,2559616,155178
259983,2284269,145855
260085,2117320,116363
260154,1980314,128173
260311,3994786,160311
260385,2608161,135707
261079,1730748,124496
261225,2932159,125107
261250,1770720,112862
261905,2066236,143966
262737,4405367,160826
263007,3199745,163007
263305,2537230,158976
263747,1864163,117722
263988,6396065,157455
264111,1922218,115823
264143,2763058,164143
264484,2732096,164484
265049,2985826,117122
266443,2455368,129313
266698,4527499,163129
267353,2591015,148789
267996,2987175,152023
268084,1974468,122897
268378,2670350,156603
269598,2014875,127059
270106,3343134,150347
270602,2548137,127908
272223,3867338,166700
272343,3580412,166336
272716,1948365,125351
272811,1730606,129070
272970,2160765,131454
273113,2512428,145819
273807,2946038,162869
274094,2525640,143069
274174,2807262,147436
274294,3137049,153890
274997,2634426,159645
275385,2473377,138142
276782,3350633,151497
278743,3098929,155536
279011,2815458,152118
279765,4667441,177175
280058,4167930,163874
280447,3258380,160677
281375,2469787,136978
282059,2613893,153924
282240,3260669,168866
283669,4752764,183669
286032,3745340,147107
288054,3514994,182343
289770,8333290,141587
290202,2843844,160164
290480,4228182,157418
290618,3767185,163832
291529,3611875,161586
291800,4202508,143956
292015,4135610,191049
292555,3101368,156806
293276,4093948,148576
293781,2432983,156384
293825,4858666,193825
294015,3625754,194015
295143,3852457,154548
295313,3964181,177033
296301,9823678,185489
297453,3636211,164992
297795,2797098,166523
298390,4525918,191264
298750,2608274,158685
298795,4308366,181868
298927,2828257,174411
299910,4904625,169081
300338,2724428,164512
300367,3421392,171609
301016,4035545,195442
301783,8625662,201783
302651,2829716,157011
304658,3052748,166797
305072,4465701,198817
305322,3705775,199571
305637,3053950,182221
306393,4688132,187176
307456,2950212,165038
307563,3248275,182335
308873,3591789,185846
309560,3768431,200944
310251,3336112,204238
311252,3204880,172771
313114,3540429,185043
313372,5854626,209375
313738,3909970,171840
314673,4824055,173891
315280,4670057,169360
315695,4746195,215695
315788,4293280,210262
316239,7582486,177764
316927,7547485,211421
317148,2761807,173493
317695,3457386,188066
317830,3883469,170468
318652,4117533,210313
319230,6606735,177297
319519,4930132,216781
320452,4198436,177783
321413,8311784,177237
321711,4889049,191426
321768,4213393,221768
327210,4964942,216029
327246,5825035,212139
327357,4671927,227357
327461,3315929,194479
327501,7063401,215116
