CompletionTime_us,FlowSize_B,FCT_us
232093,1871760,123810
233363,1561183,110256
234071,1854832,99101
234094,1527193,105660
234692,784802,100172
234885,2999592,109108
235045,1974468,89858
235268,2096638,104379
235405,1968856,135405
235986,1741955,110209
236185,1928014,88860
236403,1265227,88593
236537,1777870,90794
236557,1700261,133887
236728,966983,98916
237132,2985826,89206
237312,1666814,95048
237384,909149,98461
238045,1799539,114948
238060,1942081,107480
239093,2267239,118931
239462,2296280,117010
239812,1793916,127510
240217,2634426,124865
240516,2033115,118385
240920,1597730,100127
241819,2595309,126731
242103,1365663,103852
242134,2066236,124195
242217,791650,98461
243485,1973571,143485
243491,1151536,130782
243808,1678978,121495
243974,2763058,143974
245143,1969398,112775
245351,2303850,118492
247071,1665915,113200
247506,1844458,119850
247600,4167930,131416
247906,1959271,118094
248166,2817202,145496
248574,4310869,128515
248785,2469787,104388
249371,1260712,116519
249579,1922218,101291
250495,2537230,146167
250725,1315938,112711
250758,6396065,144225
250938,3199745,150938
250979,1533565,135182
251511,1176139,112022
251754,3514994,146044
251862,1840272,106283
252039,1552114,104057
252684,2488498,131942
254080,903451,114235
254174,3867338,148651
254223,3705775,148472
254596,2807262,127858
255694,2473377,118452
256187,2591015,137624
256264,4038626,156264
256643,2350495,137156
257106,2535056,124931
257205,2307192,121578
258001,2117320,114279
258011,4824055,117228
258857,2548137,116163
259617,3851974,145940
259753,3013080,116727
260050,2512428,132756
260506,2829716,114866
260899,1864163,114875
261494,1770720,113106
261535,2455368,124405
262014,1999448,143042
262197,3098929,138991
262483,2924931,155971
262859,2017444,129431
263589,3125379,163589
264387,4667441,161797
264562,2474496,152982
264693,1980314,132711
265404,2815458,138511
265679,8333290,117496
266652,8625662,166652
266980,2608274,126915
266981,3161701,160902
267746,9823678,156934
267805,4527499,164236
268449,4039428,167732
269004,2843844,138966
269152,2932159,133034
270158,3248275,144931
270718,2606976,150077
271636,2783421,171636
271910,1822407,162946
272531,2987175,156558
272538,2670350,160764
272662,2555687,162080
272948,3994786,172948
275885,3767185,149098
276287,2525640,145262
276357,7582486,137883
276495,1402912,149334
277507,2014875,134967
277833,3580412,171826
278341,8311784,134165
278951,4093948,134251
279319,3636211,146857
280000,3745340,141076
280433,2732096,180433
280661,3545435,180661
281564,4069234,148982
281657,4525918,174531
282376,3343134,162617
284991,1730748,148409
285371,2608161,160692
285548,2724428,149721
285773,3052748,147913
285900,4858666,185900
286794,3625754,186794
286932,3964181,168652
288144,3421392,159386
288830,1597058,151247
288837,4752764,188837
289078,3611875,159135
290171,1948365,142807
292018,1956202,180788
292919,9270297,153875
293801,6606735,151868
294384,3260669,181010
294424,3510250,171696
294489,9864837,191583
295165,3540429,167095
295747,4930132,193008
297541,5854626,193545
298224,2160765,156708
298432,4228182,165370
298535,3591789,175509
298539,4995840,181828
299843,4746195,199843
301464,3909970,159566
302505,4135610,201539
304155,4308366,187228
304410,3258380,184640
305044,4465701,198789
305200,3457386,175572
305325,3137049,184921
305741,3768431,197126
306554,7476912,163746
306603,4227855,187947
307405,8020922,193993
308398,4910678,164885
308503,7358147,181708
309915,3204880,171435
310157,3883469,162795
310727,4841214,167180
312029,7547485,206523
312355,4409066,164619
312492,4671927,212492
312594,6238087,208416
312721,4198436,170052
313155,2946038,202217
313606,1730606,169866
314981,4967212,196422
314998,5825035,199892
315518,3315929,182536
316003,9701918,181448
316085,5373955,172995
316267,4688132,197050
316809,4293280,211282
317556,4202508,169711
317556,4495706,191890
317796,3852457,177202
317869,4371312,187794
