CompletionTime_us,FlowSize_B,FCT_us
226707,1959271,96895
226747,1716569,91975
226899,1822407,117935
227470,1537468,92508
228085,2999592,102309
228190,3199745,128190
228224,1402912,101063
229316,2329623,125902
229539,2817202,126869
230264,1552114,82282
230431,1324503,93947
230526,1347324,85464
230829,1315938,92815
231625,2537230,127297
231663,1254204,100988
231745,4405367,129834
231791,1533565,115995
231985,1365663,93734
232268,1341585,86685
232828,1928014,85503
232873,2985826,84947
232888,1265227,85078
234002,1871760,125719
234119,4038626,134119
234250,3125379,134250
236366,1956202,125137
236541,2296280,114090
236724,1666814,94460
236735,1974468,91548
236861,1969507,109110
236918,1665915,103047
237505,2138551,129045
238007,2146350,134324
238126,1922218,89838
238191,2199142,107287
238377,1527193,109943
238892,2033115,116761
239281,2535056,107107
239882,1822507,126735
240319,2117320,96597
240384,3545435,140384
240535,1943940,117330
240910,1597058,103327
241006,2474496,129426
241502,2634426,126150
241565,2303850,114705
242414,2555687,131832
243428,3994786,143428
243483,3161701,137405
244296,2066236,126357
244956,4039428,144240
247208,4527499,143640
247364,2350495,127877
248374,1730748,111792
248610,1976406,130368
248621,2017444,115193
248662,3350633,123377
249156,1844458,121500
249430,1969398,117063
249441,1854832,114471
250190,2932159,114072
251176,2284269,137049
251988,2488498,131246
253463,2807262,126725
254278,2469787,109881
254582,4167930,138398
254842,2732096,154842
254943,1999448,135971
255483,3514994,149773
255651,2559616,151296
255787,2548137,113093
255818,2307192,120191
256067,2924931,149554
256070,4858666,156070
256382,1730606,112641
256687,2591015,138124
256746,2014875,114207
257160,2606976,136519
257221,2608161,132542
257909,1864163,111884
258611,1948365,111246
258956,4752764,158956
259263,3867338,153740
259351,6396065,152818
259478,3625754,159478
259507,2455368,122377
260355,3580412,154348
260713,1840272,115134
261256,1770720,112868
262909,1980314,130928
263779,4667441,161189
264141,3248275,138913
264960,2512428,137666
265002,3258380,145232
265338,3137049,144934
265991,2473377,128748
266137,2670350,154362
266350,9823678,155538
268077,8333290,119894
268362,2946038,157424
268556,2815458,141662
270170,3343134,150411
271388,3013080,128362
271817,2724428,135990
272031,4202508,124186
272588,7582486,134113
273505,3260669,160131
273602,3745340,134677
273818,4135610,172852
274062,4824055,133279
274917,2525640,143893
274939,3611875,144996
275178,3767185,148391
276311,2843844,146273
276413,3964181,158133
277102,2160765,135586
277270,2987175,161297
278024,8311784,133848
279750,4227855,161094
279885,4093948,135186
279917,3098929,156710
279959,3101368,144211
280987,4746195,180987
281105,3421392,152348
281649,3852457,141054
281672,2608274,141606
282822,2829716,137182
283294,5854626,179297
283952,3909970,142055
284923,3705775,179172
285014,8625662,185014
285090,4465701,178835
285437,2613893,157302
285711,7547485,180205
286044,2828257,161528
286553,3540429,158482
287016,4308366,170089
287575,4213393,187575
288180,4228182,155118
288666,4904625,157838
290794,3636211,158332
291098,6238087,186919
291251,4117533,182913
291345,3052748,153485
291788,3053950,168371
292672,2432983,155275
293051,4069234,160469
293390,4525918,186264
293883,4293280,188356
294965,3768431,186350
294969,2761807,151314
296304,2950212,153886
297461,3591789,174435
297828,3283304,181301
297952,4198436,155284
298332,2797098,167060
298650,8020922,185238
301341,7358147,174545
303411,4930132,200672
304256,4889049,173971
304538,4688132,185320
304710,3204880,166230
304745,3457386,175117
305196,7063401,192811
305682,3510250,182954
305709,3336112,199696
306042,6606735,164109
