CompletionTime_us,FlowSize_B,FCT_us
240172,1365663,101921
240208,3199745,140208
240303,1441543,98487
240468,2199142,109564
240893,4038626,140893
241264,1770720,92876
241723,4310869,121664
242005,2296280,119554
242249,1696306,106364
244478,1928014,97152
244587,1157328,102155
244669,4405367,142758
245159,2924931,138646
245789,2469787,101391
247317,1318112,119920
247508,3161701,141429
247542,1665915,113671
248159,1922218,99871
249056,2096638,118166
249164,2488498,128422
249903,3851974,136226
250069,2634426,134718
250084,2783421,150084
250179,1959271,120366
250277,1706137,130659
250991,3125379,150991
251186,1822407,142222
251286,1324503,114802
251526,1347324,106464
252308,2555687,141726
252461,1822507,139314
252935,1552114,104953
253333,1597730,112540
253587,4039428,152870
253953,3514994,148242
254338,2138551,145879
254401,1402912,127240
255632,1597058,118049
255966,2608161,131287
255994,1716569,121222
256171,2146350,152489
256573,2473377,119330
256975,2307192,121348
257003,2017444,123575
257340,1730748,120757
259284,2014875,116745
259742,2559616,155387
259747,2066236,141808
260719,1980314,128738
261078,8625662,161078
261227,3343134,141468
261484,2329623,158070
262416,2455368,125286
262628,1969398,130261
262843,2432983,125446
263157,2606976,142516
263206,4167930,147022
263316,3625754,163316
264178,4527499,160609
264183,2535056,132008
265718,1844458,138062
265926,2932159,129808
266306,3258380,146536
266382,4667441,163792
266387,1948365,119022
266595,2350495,147108
266898,2474496,155318
267000,3545435,167000
268368,2732096,168368
270231,6396065,163698
270633,1999448,151661
271303,4465701,165048
272252,2763058,172252
272705,4824055,131923
273094,1840272,127515
273419,3994786,173419
273635,2033115,151505
273859,2525640,142834
274114,8333290,125931
274127,3052748,136267
274552,7582486,136077
275785,2512428,148491
276606,2987175,160633
277336,2807262,150598
279042,2670350,167267
279576,1864163,133551
280427,3867338,174905
280801,3580412,174794
281476,4093948,136776
281650,9823678,170839
281977,2548137,139283
282504,3611875,152561
283018,2829716,137377
283577,2724428,147751
284052,4228182,150990
284273,4202508,136429
284652,2160765,143136
285192,1854832,150222
285208,3098929,162002
285221,2815458,158327
285709,3137049,165306
285934,3421392,157176
286063,2537230,181735
286663,3767185,159876
286671,2843844,156634
286793,3101368,151044
286973,4930132,184234
287278,2828257,162762
288491,1730606,144751
288644,2591015,170080
288750,7358147,161954
288990,3013080,145964
289412,4752764,189412
291515,3705775,185764
292077,2608274,152012
292854,3457386,163225
292857,4227855,174201
293517,3591789,170491
293607,4746195,193607
294189,6606735,152256
294416,4213393,194416
294833,2284269,180706
295550,3909970,153653
295669,2613893,167535
295945,4525918,188819
296126,3636211,163665
296445,3745340,157520
297043,3248275,171816
297645,4858666,197645
297740,3852457,157146
297814,4904625,166985
299449,4135610,198482
300161,3260669,186787
301046,3964181,182765
303669,4371312,173594
305461,9864837,202555
305630,4308366,188703
306219,3053950,182802
306919,6238087,202740
307997,4995840,191286
308787,4688132,189569
308839,4293280,203313
309007,5825035,193901
310112,8311784,165936
311596,7547485,206090
312317,5854626,208320
312466,4198436,169798
312894,3768431,204278
314395,9270297,175351
315556,4432487,214024
316824,2950212,174407
317158,4069234,184576
317610,3540429,189539
317737,2946038,206799
319489,3336112,213477
319528,4935373,205066
320927,5431235,214188
321738,8020922,208326
