CompletionTime_us,FlowSize_B,FCT_us
182610,3125379,2902
182613,76941,4959
182615,48343,1390
182633,74000,2129
182672,73501,2052
182771,21845,897
182949,24690,899
183005,120438,218
183036,21754,785
183067,148712,8795
183075,5912,478
183114,15532,945
183119,875527,878
183155,66567,1620
183270,63223,3848
183348,5744,680
183415,24722,882
183609,359691,447
183648,51359,2379
183735,39467,1115
183800,659774,34459
183803,1471171,70673
183855,24657,1045
183868,187320,18538
183872,31807,1016
183974,68528,1873
183978,29088,926
184127,2724428,2536
184183,706624,31539
184203,17818,825
184283,6845,460
184299,25174,112
184343,56010,3283
184401,46018,2745
184528,35336,959
184553,148177,9512
184724,70007,4936
184734,4325,500
184797,39107,955
184808,2501,437
184810,43249,904
184842,19724,795
184845,33568,1447
184853,1579,372
184863,19549,108
184972,11286,500
184974,2267239,80728
185026,1569,426
185181,45127,147
185295,69213,8282
185350,74013,6318
185357,2945,407
185414,308,625
185551,70812,1480
185570,451172,37687
185626,647076,36309
185631,37162,980
185652,978167,51058
185764,190810,1924
185766,541106,594
185793,50302,3458
185823,79256,5575
185829,68665,4741
185852,148679,5438
185868,27629,814
185910,2769,512
185915,79757,7779
185975,8621,503
185990,67573,3288
186017,2371,634
186050,4948,708
186067,20155,108
186239,125921,8439
186283,271231,18158
186325,1022,397
186358,24205,897
186549,23907,927
186613,1554768,73190
186700,82662,1464
186758,77276,9080
186778,27308,1068
186784,2559616,2452
186829,9188,465
186892,38687,1659
186901,1244,590
186936,199319,12946
186945,297475,24030
187048,1884,688
187164,1825,737
187203,4772,483
187310,85601,185
187326,1902,532
187350,10873,557
187354,1019235,77808
187359,29148,1264
187362,5749,454
187368,474,512
187405,161670,255
187505,60277,6248
187564,401,520
187660,879,529
187685,20559,109
187780,29312,116
187794,24078,987
187800,39567,1650
187801,18303,1062
187807,23413,938
187845,79776,5166
187900,3036,601
187901,1075073,1070
187975,15213,856
188132,54334,155
188167,2456412,2287
188184,16581,105
188268,55419,165
188278,1463,485
188370,7892,727
188392,2071,628
188450,29264,651
188524,327337,32667
188588,53713,1157
188696,30553,1404
188698,8580,494
188731,41405,1949
188839,27843,652
188884,91355,3298
188929,932822,64910
188938,68046,166
189024,27492,1341
189111,23630,898
189123,174138,2061
189146,52954,1377
189238,36543,1817
189470,9797,477
189509,4592,501
189521,1227,691
189548,34722,951
189604,63658,2284
189637,71337,4121
189646,9204,75
189658,22118,990
189661,3867338,89564
189732,730166,50508
189744,1730218,1704
189751,5668,491
189779,176398,22147
189824,729114,47582
189946,23319,1113
190016,97182,1473
190066,73343,7121
190211,27545,1453
190212,22815,114
190240,9958,626
190253,575505,55381
190403,5006,803
190452,1917507,1836
190498,262741,27677
190543,70304,1381
190655,134678,6510
190662,79129,7908
190664,4792,474
190664,16257,1054
190697,18669,1020
190704,164968,261
190823,119874,17672
190859,72679,4830
190906,798940,874
190917,366180,27925
190969,6823,549
190975,28959,1381
190986,6335,613
191015,33253,1033
191024,42612,2276
191090,25065,944
191119,11488,582
191155,4118,621
191285,990267,70442
191304,1087637,77596
191304,64410,5764
191343,50634,1352
191461,22668,1061
191473,7636641,6867
191510,7586,522
191524,246123,24611
191592,24860,1043
191620,7423,771
191690,67651,4138
191693,27420,1307
191743,770081,43616
191765,957238,67500
191808,72889,292
191850,60439,1348
191866,3075469,2928
191882,11821,699
191884,69892,172
191945,4974,564
191974,315852,394
192016,7232,745
192017,2651,618
192078,68380,4060
192104,58966,2468
192109,43086,828
192134,126875,9777
192201,57479,4076
192334,2456,374
192370,14667,1215
192415,69228,1538
192442,420,443
192450,12670,73
192468,18473,935
192483,12395,848
192556,6055,565
192565,154430,15768
192617,1254,421
192619,45876,3187
192620,8119,110
192641,34525,1563
192641,1156268,81241
192656,73219,2232
192666,17409,900
192689,9723,475
192764,29568,1495
192878,16452,105
192902,1361916,67455
192912,33867,1848
192937,57991,4250
192964,587993,49937
193018,1680,62
193055,63727,3373
193281,38931,1986
193394,530,346
193443,43273,997
193462,67654,1794
193485,67285,3209
193512,1867545,1762
193704,778765,818
193705,1736963,1659
193734,43676,1388
193751,7396,578
193867,5030,776
193936,60838,3056
194032,2938,63
194065,1176115,67271
194115,887761,56121
194220,1090889,28568
194267,124234,7321
194268,43864,1530
194307,1535856,91555
194372,20850,896
194473,2905,684
194621,6679,657
194640,2167,63
194659,119599,4473
194689,26271,1270
194702,9223,793
194727,294,60
194741,37865,1896
194821,3475,553
194873,79231,2806
194901,58152,158
194901,22262,1234
195067,14964,1055
195096,35504,2219
195106,79117,8285
195246,20789,1215
195249,876665,889
195294,45254,1584
195296,5405,427
195304,38672,2448
195306,19667,1136
195320,7496,707
195350,120931,1965
195353,1765,732
195375,45985,1624
195421,115,754
195494,22420,1210
195544,2441,444
195571,33738,1453
195580,126115,2040
195608,40620,2595
195818,7763,791
195832,690430,63756
195834,114941,8765
195903,3741,445
196086,24090,1179
196116,62667,1860
196120,75804,193
196191,2296,615
196205,59347,4018
196236,97743,200
196269,44501,146
196339,6316,650
196432,76053,3773
196442,6839,477
196542,45490,147
196631,3775,702
196640,25496,1085
196645,7092,834
196662,34559,1582
196721,1616069,1536
196834,125662,1994
196860,30834,119
197021,125784,221
197142,6358,453
197246,73677,5367
197257,380328,21780
197272,22747,1001
197379,20071,958
197425,23416,1046
197433,25473,1179
197448,6868,678
197475,944834,955
197512,20694,621
197520,28213,1448
197562,72590,4951
197651,61045,1633
197675,49584,1708
197683,11418,536
197747,37321,1968
197816,45851,4312
197843,1489078,92244
197857,14297,73
197921,26595,114
197962,1840272,1801
197980,1238432,45232
198110,45993,2695
198116,658063,54712
198126,1339045,1329
198189,112580,1893
198271,8770,758
198300,127338,2277
198305,4266,608
198357,3153,64
198419,25510,1020
198502,76174,6287
198549,26530,114
198560,9370,69
198699,14166,488
198754,480480,45090
198795,23808,997
198863,65552,6148
198880,9028,385
198971,1079782,66914
199071,79910,5796
199078,411070,489
199288,3137049,2911
199349,29482,1088
199383,46705,2715
199410,1013443,75759
199461,26088,1008
199486,23506,1034
199526,79488,4480
199549,920927,1022
199559,36720,122
199629,31354,1719
199662,35184,1082
199686,3599,590
199729,53520,1216
199825,334773,2776
199879,466,403
199910,25642,1298
199947,20698,1270
200063,642455,943
200091,2807262,88676
200125,33295,894
200228,4457,498
200408,574,537
200508,4866,608
200661,71839,3992
200689,20173,885
200741,27912,1528
200778,41154,1119
200804,20263,971
200853,131014,8730
200873,323986,35020
200961,47046,1516
201098,54803,1555
201254,45675,1586
201263,116134,1929
201299,398245,34639
201419,145614,16986
201442,645998,47654
201755,44625,3114
201978,76716,2219
202137,37945,2364
202152,442879,23526
202524,61516,4261
202653,150603,13193
202676,68903,4877
202727,754149,76049
202898,71275,5410
203142,1730748,78963
203959,165234,18128
204006,586575,59862
204586,160900,10362
204742,1182384,74228
205138,67481,6789
205144,433534,50692
205437,245515,13269
205524,605310,48258
205731,1543854,70848
206277,313793,16543
207373,1928014,98379
207464,68631,8236
207825,338223,13451
208289,134009,10510
208800,152146,25444
209203,1060567,85260
209230,166586,15040
209272,780873,42759
209527,2247627,106162
209936,363734,18026
210600,1597730,97437
210916,1255760,79421
211004,1655992,108596
211011,1586864,102043
211212,377313,47446
211937,492791,60703
212117,207080,13305
212202,1803054,109080
212368,1175468,61382
212498,610858,64423
212508,358552,43523
212749,220962,19386
212911,210057,15226
213112,322442,27949
213200,1051778,51130
213496,365524,21051
213560,319517,22280
213570,985092,49812
214137,331991,32273
214566,1241884,88138
214595,1977213,98055
215364,653819,46833
215895,109690,17061
215956,692459,60772
216391,1088087,61497
216461,834092,83628
216528,2275473,116075
217464,152980,22884
217495,299082,51525
218054,1254204,80839
218223,1717365,75919
219036,168446,19866
220253,326396,57573
220310,26338684,23892
220655,1968856,86833
220761,350225,31967
220762,869893,60232
221673,277815,51867
222689,719792,80414
222761,616607,43876
222764,339087,31719
223134,273881,38524
223319,635629,39749
223610,198625,24868
224182,935375,62265
224306,966775,83027
224343,1582479,96597
224364,865154,60805
224435,1090066,76994
225032,543750,37804
225265,1898282,109387
225297,379037,39087
225405,1281900,118378
225557,612983,68440
225730,432133,26175
225902,764519,67066
226837,529957,54335
226923,836393,37294
227183,306052,27701
227607,1561183,102150
227644,708816,52439
227840,395427,30029
228647,508459,58308
228692,686904,45005
228729,1596873,117843
229436,773956,76513
229564,1117849,37887
229623,3465619,121603
229669,303270,56128
230297,545182,40179
230329,274338,31485
230377,1275559,88648
230851,206642,32297
231054,449250,34294
231088,469878,33463
231326,738317,89600
231620,1172763,77869
232064,1157328,70211
232345,1391844,87553
232346,1517406,97859
232478,657620,32524
232566,418396,35277
232752,1973571,107664
233105,1125517,79563
233184,925012,98441
233604,1537468,77018
233637,1094999,74847
234409,405377,43021
234455,724538,86334
234622,786853,81859
234666,612444,65076
234849,1150989,74621
235067,695363,57299
235121,1059580,74793
235461,1025304,81584
235764,485965,55723
235771,758785,77304
235813,726546,42567
236488,1196837,102082
236547,728644,50384
236595,546529,59775
237643,747808,91342
237983,1010412,77294
238865,545168,52560
239139,1377377,116507
239273,744537,58932
239474,1589354,92671
240098,449044,47555
240300,805246,74769
241159,803856,105465
241545,1111340,62643
241737,1922218,138178
241794,826640,107324
242193,519624,56373
242342,594665,66092
242464,1258857,86389
242473,980601,109224
242579,1295527,70419
242970,1151927,90212
242977,1007495,88868
243216,458043,83268
243282,1233315,104911
243709,397003,52153
245441,1746761,101790
245998,1548486,90007
246306,927886,53058
246527,1315938,95842
246844,805773,76642
246849,640275,51108
246921,1341585,136090
248722,1198970,52306
248915,899882,88723
248974,2535056,148795
249193,1706137,119456
249859,987479,77112
250214,1119616,68613
250550,891842,83620
250904,697544,83835
251993,976020,72002
252592,1665915,132028
253249,1158511,56766
253364,1002486,69597
253410,2033115,152041
253522,1771222,105693
253591,1187345,108711
253599,1119210,108248
254157,768085,56957
254171,995624,93581
254626,840694,56328
255138,1157884,85498
255670,898103,69731
255896,783740,56912
256084,396228,61799
256356,784802,67056
256656,2138551,112695
257345,1515982,128729
257444,1109153,96149
258263,1307171,143488
258448,1322655,119085
258497,1204863,90569
258740,1552114,94764
259302,1442491,119145
259928,938625,77064
259933,682775,104120
260143,1417614,95920
260246,832516,79411
260373,1138106,100567
260489,1979931,146872
260772,1567906,136134
262561,848129,109440
262673,1605081,102848
263447,1187191,144564
263489,1006426,89376
263563,940304,78605
264065,1019655,97525
264146,1108352,110603
264321,767407,75569
264328,1933716,132822
265149,1716569,144297
266308,1143130,73623
266378,990975,94929
266446,1446268,93125
266718,1248057,106449
266848,1319606,112769
267062,1527193,129150
267539,1250270,97396
267540,845521,83308
267566,999383,67897
267688,2591015,164233
267729,1519802,138458
267780,1585446,144715
267945,1442277,117072
267946,722144,99060
269766,4935373,169766
269769,1355849,125185
270654,1082580,127381
