CompletionTime_us,FlowSize_B,FCT_us
183143,875527,902
183146,48343,1921
183177,78729,3279
183198,51359,1930
183210,176398,15578
183250,1079782,51193
183363,119874,10212
183406,1366016,80022
183469,24657,659
183604,575613,57560
183693,359691,530
183796,79129,1042
183821,68665,2733
183947,31807,1092
183950,73501,3330
183966,39467,1346
184024,73343,1078
184042,29088,990
184089,17818,711
184126,6845,304
184128,338750,28104
184130,2724428,2539
184172,79256,3924
184299,25174,112
184507,35336,939
184576,4325,343
184588,33568,1190
184599,297475,21684
184672,2501,302
184718,19724,671
184743,1579,262
184774,11286,302
184863,19549,108
184938,1569,338
184960,692459,29775
184978,39107,1136
185021,70007,5234
185039,68528,2938
185072,148679,4658
185134,148177,10093
185146,308,357
185158,157413,14523
185181,45127,147
185218,67573,2516
185317,932822,61298
185360,2945,410
185564,50302,3229
185583,60277,4326
185620,27629,566
185646,4948,304
185718,2769,319
185731,2371,349
185765,541106,592
185836,1322655,46473
185843,8621,370
185874,584190,55669
185894,43249,1988
185905,37162,1255
186068,20155,109
186101,24205,640
186199,575505,51326
186260,1022,332
186311,23907,689
186376,66567,4841
186455,27308,744
186631,1244,320
186657,38687,1424
186677,64410,1138
186684,1825,256
186695,9188,330
186718,2559616,2386
186739,1884,379
187002,154430,10206
187045,29148,949
187119,4772,399
187152,1902,358
187157,71337,1642
187187,474,331
187195,10873,401
187214,165234,1383
187232,18303,493
187308,5749,400
187309,85601,183
187347,125921,9547
187358,401,315
187364,23413,495
187381,24078,574
187401,39567,1251
187402,161670,251
187459,879,328
187611,15213,492
187686,20559,110
187699,3036,400
187741,91355,2155
187783,29312,118
187980,1075073,1148
187995,30553,703
188021,2071,257
188035,7892,392
188045,41405,1264
188111,1463,318
188132,54334,155
188155,1087637,74448
188184,16581,105
188189,368649,30961
188220,2456412,2340
188260,114941,1191
188276,55419,172
188399,980601,55150
188442,27492,759
188448,36543,1027
188483,79776,5803
188483,8580,279
188635,29264,836
188657,52954,888
188753,23630,541
188939,68046,168
189020,63658,1700
189080,57479,955
189108,27843,920
189171,53713,1739
189288,9797,294
189291,1227,461
189308,4592,301
189339,433534,34887
189384,22118,716
189464,34722,867
189523,57991,836
189558,1013443,65906
189602,23319,768
189611,152146,6255
189643,9204,72
189671,5668,410
189726,27545,967
189729,72679,3699
189750,1730218,1710
189837,834092,57004
189965,9958,351
190020,5006,420
190052,199319,16062
190208,22815,110
190229,16257,619
190243,45876,811
190267,586575,46123
190293,18669,617
190317,70304,1155
190348,70812,6277
190352,28959,758
190489,1917507,1873
190506,4792,317
190556,68380,2538
190613,42612,1865
190650,1602065,83539
190696,164968,253
190771,6335,398
190795,25065,649
190802,33253,820
190819,6823,400
190895,4118,361
190906,798940,875
190933,11488,396
190989,22668,590
191161,7423,312
191165,24860,616
191212,786853,38448
191293,27420,907
191312,767193,53848
191316,7586,327
191349,67651,3797
191406,447182,38898
191447,7636641,6840
191472,82662,6236
191484,11821,300
191494,79117,4673
191583,492791,40349
191640,33867,576
191681,34525,603
191693,7232,422
191716,4974,335
191739,2651,340
191747,14667,591
191760,72889,244
191882,69892,169
191903,43086,621
191915,3075469,2977
191916,60439,1414
191937,12395,302
191947,1080681,65837
191969,315852,390
191971,180623,18817
191980,38931,685
191987,29568,718
192179,18473,646
192268,420,270
192292,63727,2610
192362,2456,402
192365,126875,10008
192417,17409,650
192437,6055,446
192449,12670,72
192549,9723,334
192584,8119,74
192585,1254,390
192720,50634,2728
192758,1489078,87159
192856,1260669,92856
192879,16452,106
192955,124234,6008
193012,43676,666
193018,1680,62
193021,377313,29255
193047,978167,58454
193071,67285,2796
193082,43273,636
193091,58966,3455
193344,73219,2920
193386,530,338
193405,38672,549
193432,5030,341
193448,60838,2569
193463,1464654,83630
193468,7396,296
193544,1867545,1794
193636,190810,9796
193698,277815,23892
193731,1736963,1684
193743,778765,857
193769,37865,924
193980,299082,28010
193986,26271,566
193992,97182,5450
194019,20850,544
194032,2938,63
194159,9223,250
194194,2905,404
194256,76174,2041
194267,6679,303
194280,43864,1542
194292,22262,624
194331,358552,25346
194336,35504,1460
194358,40620,1345
194499,14964,487
194563,3475,295
194583,262741,31761
194639,2167,63
194662,20789,631
194702,19667,533
194727,294,60
194853,22420,570
194901,58152,158
194901,79231,2834
194993,1765,372
194999,7496,387
195003,115,337
195025,33738,907
195054,480480,41391
195071,76053,2413
195112,45254,1401
195121,62667,865
195135,65552,2420
195172,5405,303
195252,876665,892
195258,45985,1507
195302,1599550,94486
195305,7763,278
195379,45851,1875
195407,2441,306
195418,24090,510
195451,730166,56227
195636,34559,557
195878,3741,420
195925,1060567,71982
196005,2296,429
196005,6316,316
196051,754149,69374
196092,69228,5215
196103,75804,176
196151,59347,3964
196178,7092,367
196238,97743,201
196262,25496,707
196269,44501,146
196296,6839,330
196371,3775,442
196390,587993,53363
196542,45490,147
196567,45993,1153
196733,67654,5065
196740,1616069,1555
196797,79488,1751
196859,30834,118
196901,25473,647
196945,22747,674
196959,6358,270
196970,28213,898
196976,326396,34296
197007,61045,989
197020,125784,220
197094,20071,674
197097,37321,1318
197127,6868,358
197130,23416,751
197215,2267239,92970
197229,738317,55503
197308,134678,13164
197347,20694,456
197484,11418,337
197549,71839,881
197552,944834,1032
197596,398245,30936
197607,72590,4996
197681,49584,1714
197748,706624,45104
197771,120931,4385
197835,8770,322
197857,14297,73
197921,26595,114
197941,25510,542
197957,1840272,1797
198030,150603,8570
198051,4266,354
198130,1339045,1332
198194,46705,1526
198240,125662,3400
198357,3153,64
198394,23808,596
198446,79910,5171
198507,14166,296
198551,26530,115
198561,9370,70
198624,1307171,83850
198661,31354,751
198715,73677,6836
198831,485965,18791
198848,9028,352
198913,2807262,87498
199070,411070,481
199090,23506,638
199142,26088,689
199157,29482,895
199283,35184,703
199295,53520,781
199309,3137049,2932
199313,20698,636
199357,3599,261
199391,25642,779
199561,36720,125
199571,920927,1044
199638,729114,57397
199720,174138,12657
199755,44625,1114
199850,466,374
200024,27912,811
200056,33295,826
200112,4457,381
200119,574,249
200207,41154,548
200213,68631,984
200252,4866,351
200377,642455,1256
200431,20173,627
200446,37945,673
200450,20263,617
200524,131014,8400
200561,645998,46773
200833,946453,80353
200889,145614,16456
201032,47046,1587
201046,2247627,97680
201133,1341585,90303
201156,134009,3377
201565,68903,3766
201571,54803,2028
201697,119599,11512
201768,45675,2101
202107,773956,49184
202161,61516,3899
202179,747808,55878
202182,67481,3832
202273,245515,10106
202427,273881,17818
203290,380328,27813
203355,71275,5867
203428,313793,13694
203603,126115,10063
203668,366180,40676
204120,112580,7824
204288,379037,18079
204470,610858,56395
204633,127338,8610
204753,76716,4994
204905,719792,62631
205289,3867338,105192
205546,109690,6711
206038,303270,32497
206038,682775,50225
207151,160900,12927
207351,612983,50234
207601,116134,8267
208007,152980,13427
208497,166586,14306
209962,724538,61841
210546,274338,11701
210785,168446,11615
212022,339087,20978
212030,458043,52082
212120,1554768,98698
212135,198625,13393
212346,322442,27183
212511,1241884,86083
212539,220962,19176
212696,659774,63356
213210,1255760,81715
213460,319517,22180
213914,1361916,88467
214196,1597730,101032
214465,442879,35838
214534,210057,16849
215350,331991,33485
215787,966775,74508
216163,612444,46574
216283,887761,78289
216436,449044,23893
218136,206642,19582
218368,1586864,109401
218523,770081,70396
218715,826640,84245
218732,207080,19920
218898,350225,30104
219805,529957,47302
219843,1025304,65965
220156,26338684,23737
220785,803856,85091
220836,1090066,73395
221151,363734,29241
221509,1839193,103191
221562,508459,51223
221606,1176115,94812
221699,742428,63235
221835,1561183,96378
222225,764519,63389
222700,1399083,103792
223955,605310,66689
223987,1377377,101356
224421,306052,24939
224455,432133,24899
224545,1275559,82817
225328,653819,56798
225767,1730748,101587
226164,395427,28353
227241,925012,92498
227614,365524,35169
227690,1928014,118696
227757,758785,69290
228873,1922218,125315
230856,1585446,107791
230936,1187345,86056
231311,396228,37026
232602,546529,55782
233550,334773,36502
234100,1187191,115217
234510,1861912,98715
234703,1582479,106957
234798,469878,37173
234832,1109153,73537
234846,1567906,110208
235292,397003,43737
235779,780873,69266
235935,1172763,82184
236110,418396,38821
236250,1094999,77460
236339,338223,41965
236395,594665,60146
236585,695363,58817
236642,1090889,70989
237366,449250,40607
237831,616607,58946
238031,1790712,114776
238411,1119210,93059
238668,869893,78138
239011,405377,47622
239054,545182,48936
239140,1151927,86382
239383,744537,59043
239728,848129,86607
239976,1898282,124098
240227,708816,65021
240477,543750,53250
240689,996190,91496
240837,1051778,78767
241134,728644,54971
241256,1059580,80929
241667,768085,44467
241797,722144,72911
241937,1395112,113148
242372,1517406,107885
242999,865154,79439
243786,1125517,90244
243905,697544,76836
243921,1665915,123357
244152,899882,83959
244244,2033115,142874
244607,805773,74406
244613,545168,58308
244705,2535056,144526
245106,1596873,134220
245798,985092,82040
245817,686904,62130
246483,519624,60662
246590,1519802,117318
246713,1233315,108342
247227,1706137,117490
247351,1543854,112469
247479,805246,81948
247926,990975,76477
248722,1082580,105449
249461,1515982,120845
249964,2138551,106003
250077,836393,60448
250941,1254204,113726
251365,1589354,104562
251952,1010412,91262
253469,1973571,128381
253840,635629,70270
254231,1716569,133379
255030,840694,56732
255300,1250270,85157
255309,1465056,91194
256021,1442277,105147
256247,1157328,94395
256737,845521,72505
257189,1088087,102295
257759,898103,71820
258856,909149,71571
258988,1442491,118831
259230,1196837,124825
259556,1823382,113862
259796,1552114,95820
259827,1391844,115035
260138,938625,77274
260354,1260712,111353
261377,1264871,85738
261435,1002486,77668
261687,1527193,123774
261744,640275,66004
261884,1300796,112146
261924,832516,81088
262366,1238432,109619
262431,1007495,108323
263603,1072826,88504
265022,1175468,114036
265371,1717365,123067
265391,1329291,108944
265550,1149271,83764
265561,895436,79913
265642,995624,105052
265820,1974468,143583
265885,1315524,74198
266305,1741955,131936
266692,935375,104775
267013,1451045,110131
267103,894306,87531
267107,940304,82149
267158,1251213,106617
267392,784802,78092
267965,1013480,88056
267969,1746761,124318
268126,726546,74881
268451,1995202,146596
268503,1108352,114959
268690,1771222,120861
268697,1273477,95874
268714,1019655,102173
268778,1188288,72780
268944,1417614,104721
269196,1006426,95082
269205,927886,75957
269303,1605081,109477
269626,891842,102697
270044,1248057,109774
270112,1746257,131241
270297,1158511,73814
270807,657620,70853
270836,1548486,114845
271115,1446268,97794
271306,2014875,114587
271362,987479,98615
